SYSTEMATIC.name	GO.id	GO.term
YBR164C	GO:0032258	P:cytoplasm to vacuole transport by the Cvt pathway
YBR164C	GO:0006897	P:endocytosis
YBR164C	GO:0043001	P:Golgi to plasma membrane protein transport
YBR164C	GO:0006886	P:intracellular protein transport
YBR164C	GO:0016236	P:macroautophagy
YBR164C	GO:0034067	P:protein localization to Golgi apparatus
YBR164C	GO:0034497	P:protein localization to phagophore assembly site
YBR164C	GO:0006623	P:protein targeting to vacuole
YBR164C	GO:0031503	P:protein-containing complex localization
YBR164C	GO:0034976	P:response to endoplasmic reticulum stress
YBR164C	GO:0098629	P:trans-Golgi network membrane organization
YBR164C	GO:0016192	P:vesicle-mediated transport
YBR165W	GO:0005634	C:nucleus
YBR165W	GO:0006611	P:protein export from nucleus
YBR165W	GO:0016567	P:protein ubiquitination
YBR166C	GO:0005737	C:cytoplasm
YBR166C	GO:0070403	F:NAD+ binding
YBR166C	GO:0050661	F:NADP binding
YBR166C	GO:0008977	F:prephenate dehydrogenase (NAD+) activity
YBR166C	GO:0004665	F:prephenate dehydrogenase (NADP+) activity
YBR166C	GO:0006571	P:tyrosine biosynthetic process
YBR166C	GO:0006570	P:tyrosine metabolic process
YBR167C	GO:0005655	C:nucleolar ribonuclease P complex
YBR167C	GO:0000172	C:ribonuclease MRP complex
YBR167C	GO:0005697	C:telomerase holoenzyme complex
YBR167C	GO:0004526	F:ribonuclease P activity
YBR167C	GO:0003723	F:RNA binding
YBR167C	GO:0034965	P:intronic box C/D RNA processing
YBR167C	GO:0000460	P:maturation of 5.8S rRNA
YBR167C	GO:0000294	P:nuclear-transcribed mRNA catabolic process, RNase MRP-dependent
YBR167C	GO:0006364	P:rRNA processing
YBR167C	GO:0001682	P:tRNA 5'-leader removal
YBR167C	GO:0008033	P:tRNA processing
YBR168W	GO:0005778	C:peroxisomal membrane
YBR168W	GO:0007031	P:peroxisome organization
YBR169C	GO:0005737	C:cytoplasm
YBR169C	GO:0005829	C:cytosol
YBR169C	GO:0005634	C:nucleus
YBR169C	GO:0000774	F:adenyl-nucleotide exchange factor activity
YBR169C	GO:0005524	F:ATP binding
YBR169C	GO:0140662	F:ATP-dependent protein folding chaperone
YBR169C	GO:0005516	F:calmodulin binding
YBR169C	GO:0010499	P:proteasomal ubiquitin-independent protein catabolic process
YBR169C	GO:0043161	P:proteasome-mediated ubiquitin-dependent protein catabolic process
YBR169C	GO:0006457	P:protein folding
YBR169C	GO:0042026	P:protein refolding
YBR170C	GO:0036266	C:Cdc48p-Npl4p-Vms1p AAA ATPase complex
YBR170C	GO:0005737	C:cytoplasm
YBR170C	GO:0000837	C:Doa10p ubiquitin ligase complex
YBR170C	GO:0000839	C:Hrd1p ubiquitin ligase ERAD-L complex
YBR170C	GO:0031965	C:nuclear membrane
YBR170C	GO:0042175	C:nuclear outer membrane-endoplasmic reticulum membrane network
YBR170C	GO:0005634	C:nucleus
YBR170C	GO:0048471	C:perinuclear region of cytoplasm
YBR170C	GO:0030894	C:replisome
YBR170C	GO:1990112	C:RQC complex
YBR170C	GO:0034098	C:VCP-NPL4-UFD1 AAA ATPase complex
YBR170C	GO:0043130	F:ubiquitin binding
YBR170C	GO:0031625	F:ubiquitin protein ligase binding
YBR170C	GO:0071629	P:cytoplasm protein quality control by the ubiquitin-proteasome system
YBR170C	GO:0006274	P:DNA replication termination
YBR170C	GO:0071712	P:ER-associated misfolded protein catabolic process
YBR170C	GO:0072671	P:mitochondria-associated ubiquitin-dependent protein catabolic process
YBR170C	GO:0051228	P:mitotic spindle disassembly
YBR170C	GO:0051028	P:mRNA transport
YBR170C	GO:0070651	P:nonfunctional rRNA decay
YBR170C	GO:1900182	P:positive regulation of protein localization to nucleus
YBR170C	GO:0043161	P:proteasome-mediated ubiquitin-dependent protein catabolic process
YBR170C	GO:0072665	P:protein localization to vacuole
YBR170C	GO:0006515	P:protein quality control for misfolded or incompletely synthesized proteins
YBR170C	GO:0072344	P:rescue of stalled ribosome
YBR170C	GO:0030970	P:retrograde protein transport, ER to cytosol
YBR170C	GO:1990116	P:ribosome-associated ubiquitin-dependent protein catabolic process
YBR170C	GO:0030433	P:ubiquitin-dependent ERAD pathway
YBR170C	GO:0006511	P:ubiquitin-dependent protein catabolic process
YBR171W	GO:0071944	C:cell periphery
YBR171W	GO:0005783	C:endoplasmic reticulum
YBR171W	GO:0005789	C:endoplasmic reticulum membrane
YBR171W	GO:0030867	C:rough endoplasmic reticulum membrane
YBR171W	GO:0031207	C:Sec62/Sec63 complex
YBR171W	GO:0071256	C:translocon complex
YBR171W	GO:0030447	P:filamentous growth
YBR171W	GO:0031204	P:post-translational protein targeting to membrane, translocation
YBR172C	GO:0005737	C:cytoplasm
YBR172C	GO:0005829	C:cytosol
YBR172C	GO:0005789	C:endoplasmic reticulum membrane
YBR172C	GO:0006888	P:endoplasmic reticulum to Golgi vesicle-mediated transport
YBR173C	GO:0005737	C:cytoplasm
YBR173C	GO:0005634	C:nucleus
YBR173C	GO:0006974	P:DNA damage response
YBR173C	GO:0043248	P:proteasome assembly
YBR173C	GO:0090363	P:regulation of proteasome core complex assembly
YBR173C	GO:0006511	P:ubiquitin-dependent protein catabolic process
YBR175W	GO:0000781	C:chromosome, telomeric region
YBR175W	GO:0005634	C:nucleus
YBR175W	GO:0048188	C:Set1C/COMPASS complex
YBR175W	GO:0042393	F:histone binding
YBR175W	GO:1903341	P:regulation of meiotic DNA double-strand break formation
YBR175W	GO:0031509	P:subtelomeric heterochromatin formation
YBR175W	GO:0000723	P:telomere maintenance
YBR176W	GO:0005739	C:mitochondrion
YBR176W	GO:0003864	F:3-methyl-2-oxobutanoate hydroxymethyltransferase activity
YBR176W	GO:0000287	F:magnesium ion binding
YBR176W	GO:0015940	P:pantothenate biosynthetic process
YBR177C	GO:0005811	C:lipid droplet
YBR177C	GO:0005741	C:mitochondrial outer membrane
YBR177C	GO:0005739	C:mitochondrion
YBR177C	GO:0008126	F:acetylesterase activity
YBR177C	GO:0047372	F:acylglycerol lipase activity
YBR177C	GO:0004026	F:alcohol O-acetyltransferase activity
YBR177C	GO:0034319	F:alcohol O-butanoyltransferase activity
YBR177C	GO:0017171	F:serine hydrolase activity
YBR177C	GO:0034338	F:short-chain carboxylesterase activity
YBR177C	GO:0044255	P:cellular lipid metabolic process
YBR177C	GO:0051792	P:medium-chain fatty acid biosynthetic process
YBR177C	GO:0051793	P:medium-chain fatty acid catabolic process
YBR179C	GO:0031966	C:mitochondrial membrane
YBR179C	GO:0005741	C:mitochondrial outer membrane
YBR179C	GO:0005739	C:mitochondrion
YBR179C	GO:0005525	F:GTP binding
YBR179C	GO:0003924	F:GTPase activity
YBR179C	GO:0008053	P:mitochondrial fusion
YBR179C	GO:1990627	P:mitochondrial inner membrane fusion
YBR179C	GO:1990626	P:mitochondrial outer membrane fusion
YBR180W	GO:0071944	C:cell periphery
YBR180W	GO:0005628	C:prospore membrane
YBR180W	GO:0005275	F:amine transmembrane transporter activity
YBR180W	GO:0015837	P:amine transport
YBR180W	GO:0030476	P:ascospore wall assembly
YBR180W	GO:0055085	P:transmembrane transport
YBR181C	GO:0005737	C:cytoplasm
YBR181C	GO:0005829	C:cytosol
YBR181C	GO:0022627	C:cytosolic small ribosomal subunit
YBR181C	GO:0005730	C:nucleolus
YBR181C	GO:0032040	C:small-subunit processome
YBR181C	GO:0003735	F:structural constituent of ribosome
YBR181C	GO:0000462	P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YBR181C	GO:0006412	P:translation
YBR182C	GO:0005737	C:cytoplasm
YBR182C	GO:0005634	C:nucleus
YBR182C	GO:0008301	F:DNA binding, bending
YBR182C	GO:0000981	F:DNA-binding transcription factor activity, RNA polymerase II-specific
YBR182C	GO:0046983	F:protein dimerization activity
YBR182C	GO:0000978	F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
YBR182C	GO:0043565	F:sequence-specific DNA binding
YBR182C	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YBR183W	GO:0032541	C:cortical endoplasmic reticulum
YBR183W	GO:0005783	C:endoplasmic reticulum
YBR183W	GO:0005789	C:endoplasmic reticulum membrane
YBR183W	GO:0070774	F:phytoceramidase activity
YBR183W	GO:0050291	F:sphingosine N-acyltransferase activity
YBR183W	GO:0046513	P:ceramide biosynthetic process
YBR183W	GO:0046514	P:ceramide catabolic process
YBR185C	GO:0005743	C:mitochondrial inner membrane
YBR185C	GO:0005739	C:mitochondrion
YBR185C	GO:0097177	F:mitochondrial ribosome binding
YBR185C	GO:0043022	F:ribosome binding
YBR185C	GO:0007007	P:inner mitochondrial membrane organization
YBR185C	GO:0070131	P:positive regulation of mitochondrial translation
YBR185C	GO:0032979	P:protein insertion into mitochondrial inner membrane from matrix
YBR186W	GO:0005694	C:chromosome
YBR186W	GO:0005730	C:nucleolus
YBR186W	GO:0005634	C:nucleus
YBR186W	GO:0005524	F:ATP binding
YBR186W	GO:0016887	F:ATP hydrolysis activity
YBR186W	GO:0042138	P:meiotic DNA double-strand break formation
YBR186W	GO:0051598	P:meiotic recombination checkpoint signaling
YBR186W	GO:0007131	P:reciprocal meiotic recombination
YBR187W	GO:0005801	C:cis-Golgi network
YBR187W	GO:0000324	C:fungal-type vacuole
YBR187W	GO:0000329	C:fungal-type vacuole membrane
YBR187W	GO:0005794	C:Golgi apparatus
YBR187W	GO:0005797	C:Golgi medial cisterna
YBR187W	GO:0015085	F:calcium ion transmembrane transporter activity
YBR187W	GO:0015369	F:calcium:proton antiporter activity
YBR187W	GO:0005384	F:manganese ion transmembrane transporter activity
YBR187W	GO:0010486	F:manganese:proton antiporter activity
YBR187W	GO:0070588	P:calcium ion transmembrane transport
YBR187W	GO:0032468	P:Golgi calcium ion homeostasis
YBR187W	GO:0032472	P:Golgi calcium ion transport
YBR187W	GO:0006874	P:intracellular calcium ion homeostasis
YBR187W	GO:0030026	P:intracellular manganese ion homeostasis
YBR187W	GO:0071421	P:manganese ion transmembrane transport
YBR188C	GO:0000974	C:Prp19 complex
YBR188C	GO:0071006	C:U2-type catalytic step 1 spliceosome
YBR188C	GO:0000398	P:mRNA splicing, via spliceosome
YBR189W	GO:0030686	C:90S preribosome
YBR189W	GO:0005829	C:cytosol
YBR189W	GO:0022627	C:cytosolic small ribosomal subunit
YBR189W	GO:0005730	C:nucleolus
YBR189W	GO:0032040	C:small-subunit processome
YBR189W	GO:0019843	F:rRNA binding
YBR189W	GO:0003735	F:structural constituent of ribosome
YBR189W	GO:0000462	P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YBR189W	GO:0045903	P:positive regulation of translational fidelity
YBR189W	GO:0042274	P:ribosomal small subunit biogenesis
YBR189W	GO:0006412	P:translation
YBR191W	GO:0005829	C:cytosol
YBR191W	GO:0022625	C:cytosolic large ribosomal subunit
YBR191W	GO:0003735	F:structural constituent of ribosome
YBR191W	GO:0002181	P:cytoplasmic translation
YBR192W	GO:0005743	C:mitochondrial inner membrane
YBR192W	GO:0005739	C:mitochondrion
YBR192W	GO:0015218	F:pyrimidine nucleotide transmembrane transporter activity
YBR192W	GO:0030001	P:metal ion transport
YBR192W	GO:0000002	P:mitochondrial genome maintenance
YBR192W	GO:1990519	P:pyrimidine nucleotide import into mitochondrion
YBR192W	GO:0006864	P:pyrimidine nucleotide transport
YBR192W	GO:0051881	P:regulation of mitochondrial membrane potential
YBR192W	GO:0055085	P:transmembrane transport
YBR193C	GO:0070847	C:core mediator complex
YBR193C	GO:0016592	C:mediator complex
YBR193C	GO:0005634	C:nucleus
YBR193C	GO:0030674	F:protein-macromolecule adaptor activity
YBR193C	GO:0000978	F:RNA polymerase II cis-regulatory region sequence-specific DNA binding
YBR193C	GO:0017025	F:TBP-class protein binding
YBR193C	GO:0003712	F:transcription coregulator activity
YBR193C	GO:0003714	F:transcription corepressor activity
YBR193C	GO:0000122	P:negative regulation of transcription by RNA polymerase II
YBR193C	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YBR193C	GO:0032968	P:positive regulation of transcription elongation by RNA polymerase II
YBR193C	GO:0060261	P:positive regulation of transcription initiation by RNA polymerase II
YBR193C	GO:0006357	P:regulation of transcription by RNA polymerase II
YBR193C	GO:0051123	P:RNA polymerase II preinitiation complex assembly
YBR194W	GO:0005737	C:cytoplasm
YBR195C	GO:0033186	C:CAF-1 complex
YBR195C	GO:0005737	C:cytoplasm
YBR195C	GO:0000786	C:nucleosome
YBR195C	GO:0005634	C:nucleus
YBR195C	GO:0033698	C:Rpd3L complex
YBR195C	GO:0070210	C:Rpd3L-Expanded complex
YBR195C	GO:0006325	P:chromatin organization
YBR195C	GO:0006338	P:chromatin remodeling
YBR195C	GO:0006281	P:DNA repair
YBR195C	GO:0006260	P:DNA replication
YBR195C	GO:0006335	P:DNA replication-dependent chromatin assembly
YBR195C	GO:0006355	P:regulation of DNA-templated transcription
YBR196C-A	GO:0016020	C:membrane
YBR196C	GO:0005829	C:cytosol
YBR196C	GO:0005739	C:mitochondrion
YBR196C	GO:0005886	C:plasma membrane
YBR196C	GO:0097367	F:carbohydrate derivative binding
YBR196C	GO:0004347	F:glucose-6-phosphate isomerase activity
YBR196C	GO:0048029	F:monosaccharide binding
YBR196C	GO:0006094	P:gluconeogenesis
YBR196C	GO:0051156	P:glucose 6-phosphate metabolic process
YBR196C	GO:0006096	P:glycolytic process
YBR197C	GO:0005737	C:cytoplasm
YBR197C	GO:0005634	C:nucleus
YBR198C	GO:0005634	C:nucleus
YBR198C	GO:0000124	C:SAGA complex
YBR198C	GO:0046695	C:SLIK (SAGA-like) complex
YBR198C	GO:0005669	C:transcription factor TFIID complex
YBR198C	GO:0003682	F:chromatin binding
YBR198C	GO:0042802	F:identical protein binding
YBR198C	GO:0060090	F:molecular adaptor activity
YBR198C	GO:0043130	F:ubiquitin binding
YBR198C	GO:0006325	P:chromatin organization
YBR198C	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YBR198C	GO:0006357	P:regulation of transcription by RNA polymerase II
YBR198C	GO:0006366	P:transcription by RNA polymerase II
YBR198C	GO:0006367	P:transcription initiation at RNA polymerase II promoter
YBR199W	GO:0000324	C:fungal-type vacuole
YBR199W	GO:0005794	C:Golgi apparatus
YBR199W	GO:0016020	C:membrane
YBR199W	GO:0000026	F:alpha-1,2-mannosyltransferase activity
YBR199W	GO:0000030	F:mannosyltransferase activity
YBR199W	GO:0000032	P:cell wall mannoprotein biosynthetic process
YBR199W	GO:0097502	P:mannosylation
YBR199W	GO:0006487	P:protein N-linked glycosylation
YBR199W	GO:0006493	P:protein O-linked glycosylation
YBR200W-A	GO:0005576	C:extracellular region
YBR200W	GO:0005938	C:cell cortex
YBR200W	GO:0005935	C:cellular bud neck
YBR200W	GO:0005934	C:cellular bud tip
YBR200W	GO:0005737	C:cytoplasm
YBR200W	GO:0005856	C:cytoskeleton
YBR200W	GO:0000131	C:incipient cellular bud site
YBR200W	GO:0043332	C:mating projection tip
YBR200W	GO:0005739	C:mitochondrion
YBR200W	GO:0120157	C:PAR polarity complex
YBR200W	GO:0030427	C:site of polarized growth
YBR200W	GO:0060090	F:molecular adaptor activity
YBR200W	GO:0032266	F:phosphatidylinositol-3-phosphate binding
YBR200W	GO:0030674	F:protein-macromolecule adaptor activity
YBR200W	GO:0000753	P:cell morphogenesis involved in conjugation with cellular fusion
YBR200W	GO:0000282	P:cellular bud site selection
YBR200W	GO:0000747	P:conjugation with cellular fusion
YBR200W	GO:0045185	P:maintenance of protein location
YBR200W	GO:0035023	P:regulation of Rho protein signal transduction
YBR201W	GO:0005789	C:endoplasmic reticulum membrane
YBR201W	GO:0000836	C:Hrd1p ubiquitin ligase complex
YBR201W	GO:0000839	C:Hrd1p ubiquitin ligase ERAD-L complex
YBR201W	GO:0051787	F:misfolded protein binding
YBR201W	GO:1990381	F:ubiquitin-specific protease binding
YBR201W	GO:0030968	P:endoplasmic reticulum unfolded protein response
YBR201W	GO:0070843	P:misfolded protein transport
YBR201W	GO:0006515	P:protein quality control for misfolded or incompletely synthesized proteins
YBR201W	GO:0030970	P:retrograde protein transport, ER to cytosol
YBR201W	GO:0030433	P:ubiquitin-dependent ERAD pathway
YBR202W	GO:0000781	C:chromosome, telomeric region
YBR202W	GO:0071162	C:CMG complex
YBR202W	GO:0005737	C:cytoplasm
YBR202W	GO:0031261	C:DNA replication preinitiation complex
YBR202W	GO:0042555	C:MCM complex
YBR202W	GO:0097373	C:MCM core complex
YBR202W	GO:0005656	C:nuclear pre-replicative complex
YBR202W	GO:0043596	C:nuclear replication fork
YBR202W	GO:0005654	C:nucleoplasm
YBR202W	GO:0005634	C:nucleus
YBR202W	GO:0031298	C:replication fork protection complex
YBR202W	GO:0005524	F:ATP binding
YBR202W	GO:0016887	F:ATP hydrolysis activity
YBR202W	GO:0003682	F:chromatin binding
YBR202W	GO:0003688	F:DNA replication origin binding
YBR202W	GO:1904931	F:MCM complex binding
YBR202W	GO:0017116	F:single-stranded DNA helicase activity
YBR202W	GO:0006270	P:DNA replication initiation
YBR202W	GO:0006271	P:DNA strand elongation involved in DNA replication
YBR202W	GO:0006268	P:DNA unwinding involved in DNA replication
YBR202W	GO:0000727	P:double-strand break repair via break-induced replication
YBR202W	GO:0033260	P:nuclear DNA replication
YBR202W	GO:0006267	P:pre-replicative complex assembly involved in nuclear cell cycle DNA replication
YBR202W	GO:0006279	P:premeiotic DNA replication
YBR202W	GO:0030466	P:silent mating-type cassette heterochromatin formation
YBR202W	GO:0031509	P:subtelomeric heterochromatin formation
YBR203W	GO:0005739	C:mitochondrion
YBR203W	GO:0007165	P:signal transduction
YBR204C	GO:0005783	C:endoplasmic reticulum
YBR204C	GO:0005811	C:lipid droplet
YBR204C	GO:0005739	C:mitochondrion
YBR204C	GO:0047372	F:acylglycerol lipase activity
YBR204C	GO:0016788	F:hydrolase activity, acting on ester bonds
YBR204C	GO:0017171	F:serine hydrolase activity
YBR204C	GO:0004806	F:triglyceride lipase activity
YBR204C	GO:0046464	P:acylglycerol catabolic process
YBR204C	GO:0055088	P:lipid homeostasis
YBR205W	GO:0005737	C:cytoplasm
YBR205W	GO:0000324	C:fungal-type vacuole
YBR205W	GO:0000329	C:fungal-type vacuole membrane
YBR205W	GO:0005794	C:Golgi apparatus
YBR205W	GO:0005634	C:nucleus
YBR205W	GO:0000026	F:alpha-1,2-mannosyltransferase activity
YBR205W	GO:0000030	F:mannosyltransferase activity
YBR205W	GO:0000032	P:cell wall mannoprotein biosynthetic process
YBR205W	GO:0097502	P:mannosylation
YBR205W	GO:0006491	P:N-glycan processing
YBR205W	GO:0006487	P:protein N-linked glycosylation
YBR205W	GO:0006493	P:protein O-linked glycosylation
YBR207W	GO:0005783	C:endoplasmic reticulum
YBR207W	GO:0000329	C:fungal-type vacuole membrane
YBR207W	GO:0061841	C:high-affinity iron exporter complex
YBR207W	GO:0033573	C:high-affinity iron permease complex
YBR207W	GO:0005886	C:plasma membrane
YBR207W	GO:0015093	F:ferrous iron transmembrane transporter activity
YBR207W	GO:0005381	F:iron ion transmembrane transporter activity
YBR207W	GO:0006897	P:endocytosis
YBR207W	GO:0006879	P:intracellular iron ion homeostasis
YBR207W	GO:0034755	P:iron ion transmembrane transport
YBR208C	GO:0005737	C:cytoplasm
YBR208C	GO:0005739	C:mitochondrion
YBR208C	GO:0004039	F:allophanate hydrolase activity
YBR208C	GO:0005524	F:ATP binding
YBR208C	GO:0046872	F:metal ion binding
YBR208C	GO:0004847	F:urea carboxylase activity
YBR208C	GO:0000256	P:allantoin catabolic process
YBR208C	GO:0043419	P:urea catabolic process
YBR210W	GO:0030134	C:COPII-coated ER to Golgi transport vesicle
YBR210W	GO:0005783	C:endoplasmic reticulum
YBR210W	GO:0005789	C:endoplasmic reticulum membrane
YBR210W	GO:0006888	P:endoplasmic reticulum to Golgi vesicle-mediated transport
YBR211C	GO:0000817	C:COMA complex
YBR211C	GO:0005737	C:cytoplasm
